ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
noma1263,Nomatsiguenga,,-11.5349,-74.4371,noma1263,not
nort2646,Northern Pashto,,34.0,71.33,nort2646,pbu
nort2671,North Saami,,68.725,22.1113,nort2671,sme
nort2690,Northern Uzbek,,40.886,69.211,nort2690,uzn
nort2699,Northwestern Kolami,,20.1022,78.4934,nort2699,kfb
nort2702,Northern Gondi,,18.1632,81.3842,nort2702,gno
nort2722,Northern Qiang,,32.2766,103.192,nort2722,cng
nort2723,Northern Pumi,,28.6626,101.305,nort2723,pmi
nort2753,North-western Warlpiri,,,,nort2753,
nort2756,Northern Sunraysia,,-34.190056,142.273631,nort2756,
nort2760,Northern Inland Yuin,,-34.85,149.1,nort2760,
nort2795,Zimbabwean Ndebele,,-20.2513,27.4096,nort2795,nde
nort2836,North Efate,,-17.5774,168.375,nort2836,llp
nort2845,North Marquesan,,-8.89412,-140.108,nort2845,mrq
nort2860,North Babar,,-7.84311,129.743,nort2860,bcd
nort2877,Northern Kankanay,,17.1057,120.786,nort2877,xnn
nort2935,Northern Amami-Oshima,,28.2099,129.453,nort2935,ryn
nort2941,Northern Tutchone,,62.8235,-136.644,nort2941,ttm
nort2942,North Slavey,,63.2671,-123.641,nort2942,scs
nort2954,Northern Paiute,,40.0799,-119.536,nort2954,pao
nort2959,Northern Tepehuan,,26.4348,-107.379,nort2959,ntp
norw1258,Norwegian,,59.92,10.71,norw1258,nor
nuba1241,Nubaca,,4.35696,11.029,nuba1241,baf
nucl1235,Eastern Armenian,,40.0,45.0,nucl1235,hye
nucl1301,Turkish,,39.8667,32.8667,nucl1301,tur
nucl1305,Kannada,,13.5878,76.1198,nucl1305,kan
nucl1310,Burmese,,20.7926,93.9665,nucl1310,mya
nucl1379,Kinga,,-9.35868,34.2321,nucl1379,zga
nucl1460,Madurese,,-7.0,113.0,nucl1460,mad
nucl1479,Nuclear Woleaian,,,,nucl1479,
nugu1241,Nugunu (Australia),,-31.9899,133.908,nugu1241,nnv
nugu1242,Nugunu (Cameroon),,4.63103,11.1837,nugu1242,yas
nuku1260,Nukuoro,,3.84,154.975,nuku1260,nkr
numb1247,Numbami,,-7.52806,147.298,numb1247,sij
nung1282,Nung (Myanmar),,27.2887,98.7333,nung1282,nun
nuor1238,Nuorese,,,,nuor1238,
nusu1239,Nusu,,26.7292,98.8801,nusu1239,nuf
nyak1260,Nyakyusa-Ngonde,,-9.71018,33.7763,nyak1260,nyy
nyal1250,Nyali,,1.92098,30.0201,nyal1250,nlj
nyam1271,Nyamal,,-21.6092,119.693,nyam1271,nly
nyam1276,Nyamwezi,,-5.08559,32.94452,nyam1276,nym
nyam1277,Nyambo,,-1.6096,30.9156,nyam1277,now
nyan1300,Yangkaal,,-16.74,138.023,nyan1300,nny
nyan1301,Nyangumarta,,-20.6271,121.391,nyan1301,nna
nyan1303,Nyanga-li,,2.97634,29.1805,nyan1303,nyc
nyan1304,Nyanga,,-1.29357,28.31546,nyan1304,nyj
nyan1307,Nyankole,,-0.46364,30.548,nyan1307,nyn
nyan1308,Nyanja,,-14.8047,32.8108,nyan1308,nya
nyat1246,Nyaturu,,-5.12263,34.6657,nyat1246,rim
nyaw1247,Nyawaygi,,-18.8743,146.216,nyaw1247,nyt
nyih1240,Nyiha (Tanzania),,-9.4472,32.9057,nyih1240,nih
nyis1236,Nyishi-Hill Miri,,27.278263,93.675529,nyis1236,njz
nyok1243,Nyokon,,4.75,10.5,nyok1243,nvo
nyor1246,Nyoro,,0.95294,31.3493,nyor1246,nyo
nyun1247,Nyunga,,-33.1199,118.151,nyun1247,nys
nzad1234,Nzadi,,-4.102208,20.194462,nzad1234,nzd
occi1239,Occitan,,44.1415,6.82979,occi1239,oci
oita1237,Ōita-ben,,,,oita1237,
okay1237,Okayama,,,,okay1237,
okin1244,Okinawa,,,,okin1244,
okuu1243,Oku,,6.23712,10.5096,okuu1243,oku
oldb1235,Old Burmese,,21.161961,94.897306,oldb1235,obr
oldc1244,Old Chinese,,36.12,114.32,oldc1244,och
olde1238,Old English (ca. 450-1100),,51.06,-1.31,olde1238,ang
oldh1241,Old High German (ca. 750-1050),,52.0,10.0,oldh1241,goh
oldi1245,Early Irish,,53.0,-8.0,oldi1245,sga
oldj1239,Old Japanese,,34.683333,135.8,oldj1239,ojp
oldn1244,Old Norse,,63.42,10.38,oldn1244,non
oldp1254,Old Persian (ca. 600-400 B.C.),,32.0,54.0,oldp1254,peo
omag1248,Omagua,,-3.526,-69.1667,omag1248,omg
omba1241,Ombamba,,-2.75341,13.617,omba1241,mbm
ombo1238,Ombo,,-2.32162,25.1748,ombo1238,oml
onoo1246,Ono,,-6.19223,147.579,onoo1246,ons
onto1237,Luangiua,,-5.49029,159.701,onto1237,ojv
opat1246,Teguima,,31.15211,-110.06212,opat1246,opt
orej1242,Maijiki,,-2.86315,-72.4926,orej1242,ore
oriy1255,Odia,,21.0,85.0,oriy1255,ory
orko1234,Orkon-Fanbak,,-16.210501,168.212109,orko1234,fnb
orok1266,Oroko,,4.89504,9.15209,orok1266,bdu
orow1243,Oro Win,,-10.737,-64.0299,orow1243,orw
osak1237,Ōsaka,,,,osak1237,
osam1235,Osamayi,,-0.012,13.61,osam1235,syx
osca1245,Oscan,,40.98,15.67,osca1245,osc
osse1243,Modern Ossetic,,42.98,44.61,osse1243,
owaa1237,Owa,,-10.82553,162.30467,owaa1237,stn
oyka1239,Oykangand,,,,oyka1239,
paam1238,Paama,,-16.47548,168.23693,paam1238,pma
pagi1243,Pagibete,,3.15636,22.1212,pagi1243,pae
paiw1248,Paiwan,,22.3271,120.806,paiw1248,pwn
paka1251,Pakanha,,-15.0908,142.74,paka1251,pkn
pala1344,Palauan,,7.34138,134.476678,pala1344,pau
pali1279,Palikúr,,3.63993,-51.6246,pali1279,plu
pall1243,Pallanganmiddang,,-36.08,146.91,pall1243,pmd
pamo1252,Pamona,,-1.62663,121.268,pamo1252,pmf
pamp1243,Pampanga,,14.9603,120.502,pamp1243,pam
pamp1244,Pamplona Atta,,18.4738,121.3,pamp1244,att
pana1305,Panamint,,36.0007,-117.901,pana1305,par
pang1287,Pangwa,,-9.96782,34.8039,pang1287,pbr
pang1290,Pangasinan,,15.9377,120.365,pang1290,pag
panj1256,Eastern Panjabi,,30.0368,75.6702,panj1256,pan
pany1241,Panytyima,,-22.7816,118.723,pany1241,pnw
paok1235,Pa'o Karen,,20.211,97.5969,paok1235,blk
para1311,Paraguayan Guaraní,,-25.60551,-57.08816,para1311,gug
para1312,Parakanã,,-4.64681,-50.0621,para1312,pak
para1316,Paraujano,,10.8427,-71.8399,para1316,pbg
pare1272,Parecís,,-14.5929,-57.4059,pare1272,pab
pass1250,Passe,,-1.415444,-67.418518,pass1250,
patp1243,Patpatar,,-3.74711,152.493,patp1243,gfk
patt1248,Pattani,,32.6963,76.5966,patt1248,lae
paul1238,Paulohi,,-3.25404,128.779,paul1238,plh
paus1244,Warázu,,-12.8553,-63.1903,paus1244,psm
pela1242,Pela,,24.2142,97.9183,pela1242,bxd
penr1237,Māngarongaro,,-9.082238,-157.922908,penr1237,pnh
pera1257,Perai,,-7.62349,126.576,pera1257,wet
phen1239,Phende,,-5.64735,19.8275,phen1239,pem
phom1236,Phom Naga,,26.4715,94.7476,phom1236,nph
piap1246,Piapoco,,4.37718,-68.5953,piap1246,pio
pile1238,Vaeakau-Taumako,,-10.173335,166.247188,pile1238,piv
pima1248,Pima Bajo,,28.654,-108.326,pima1248,pia
pimb1238,Pimbwe,,-6.81358,31.4289,pimb1238,piw
pinj1243,Pinji,,-1.90305,11.223,pinj1243,pic
pint1250,Pintupi-Luritja,,-23.2963,130.643,pint1250,piu
pipi1250,Pipil,,13.8931,-89.443,pipi1250,ppl
pira1254,Wa'ikhana,,0.50714,-69.5032,pira1254,pir
pirr1240,Pirriya,,-25.48006595,142.5485119,pirr1240,xpa
pisa1245,Pisamira,,1.1017,-70.502483,pisa1245,
pitj1243,Pitjantjatjara,,-26.9704,131.357,pitj1243,pjt
pitt1246,Pitta-Pitta,,,,pitt1246,
pogo1243,Pogolo,,-8.72283,36.4148,pogo1243,poy
pohn1238,Pohnpeian,,6.87212,158.223,pohn1238,pon
poko1261,Pokomo,,-2.31587,40.2897,poko1261,pkb
poli1260,Polish,,51.8439,18.6255,poli1260,pol
popt1235,Popti',,15.6609,-91.6633,popt1235,jac
poqo1253,Poqomam,,14.73252,-89.73796,poqo1253,poc
poqo1254,Poqomchi',,15.3586,-90.5813,poqo1254,poh
port1283,Portuguese,,39.91,-8.1,port1283,por
pott1240,Pottangi Ollar Gadaba,,18.5968,82.7586,pott1240,gdb
prus1238,Old Prussian,,52.394,14.757,prus1238,prg
pulu1242,Puluwatese,,7.35695,149.2005,pulu1242,puw
punt1240,Punthamara,,-27.33,143.0,punt1240,xpt
punu1239,Punu,,-2.67362,11.6714,punu1239,puu
puyu1239,Puyuma,,22.643,120.996,puyu1239,pyu
pyon1239,P'yong'ando,,39.44,126.16,pyon1239,
qanj1241,Q'anjob'al,,15.6846,-91.3043,qanj1241,kjb
quey1238,Queyu,,30.3113,100.813,quey1238,qvy
rabh1238,Rabha,,25.8248,91.1689,rabh1238,rah
rali1241,Rälik,,,,rali1241,
rapa1244,Rapanui,,-27.113,-109.342,rapa1244,rap
raro1241,Southern Cook Island Maori,,-21.23,-159.78,raro1241,rar
rata1243,Ratak,,,,rata1243,
ravu1237,Ravula,,12.3231,75.6265,ravu1237,yea
reja1240,Rejang,,-3.33056,102.434,reja1240,rej
reja1241,Rejang Kayan,,2.71903,114.169,reja1241,ree
renn1242,Rennell-Bellona,,-11.6237,160.265,renn1242,mnv
resi1247,Resígaro,,-2.48139,-71.3578,resi1247,rgr
riri1237,Ririo,,-6.88927,156.92,riri1237,rri
rirr1238,Rirratjingu,,,,rirr1238,
rita1239,Ritarungo,,-13.4559,135.259,rita1239,rit
roma1326,Romansh,,46.5538,9.92812,roma1326,roh
roma1327,Romanian,,46.3913,24.2256,roma1327,ron
romb1244,Rombo,,-3.07772,37.5382,romb1244,rof
rong1264,Rongpo,,30.528,79.567,rong1264,rnp
rong1266,Rongmei Naga,,25.098,93.7869,rong1266,nbu
rotu1241,Rotuman,,-12.5008,177.066,rotu1241,rtm
rovi1238,Roviana,,-8.20493,157.408,rovi1238,rug
rufi1234,Rufiji,,-7.99059,38.7133,rufi1234,rui
ruka1240,Rukai,,22.7738,120.844,ruka1240,dru
rund1242,Rundi,,-2.94,29.97,rund1242,run
rung1255,Rungwa,,-7.24959,31.7614,rung1255,rnw
russ1263,Russian,,59.0,50.0,russ1263,rus
ruun1238,Ruund,,-8.86971,21.4164,ruun1238,rnd
saaa1240,Sa'a,,-9.60258,161.467,saaa1240,apb
saam1283,Saamia,,0.3652,34.0335,saam1283,lsm
saar1237,Saaroa,,23.2632,120.711,saar1237,sxr
sabu1255,Hawu,,-10.5522,121.847,sabu1255,hvn
saca1238,Sacapulteco,,15.274,-91.109,saca1238,quv
safw1238,Safwa,,-8.54936,33.4766,safw1238,sbk
saga1256,Sagala,,-6.98537,36.9153,saga1256,sbm
saga1265,Saga-ben,,,,saga1265,
sais1237,Saisiyat,,24.6043,121.067,sais1237,xsy
saka1287,Sakata,,-2.85653,17.9669,saka1287,skt
saka1289,Wanohe,,-15.0757,167.051,saka1289,sku
sake1247,Sake,,0.25188,11.787,sake1247,sak
sakh1245,Sakhalin Ainu,,48.141866,142.329834,sakh1245,
sala1264,Salar,,35.5457,102.819,sala1264,slr
sala1268,Salampasu,,-5.44937,23.1502,sala1268,slx
sali1295,Saliba,,-10.6148,150.727,sali1295,sbe
samo1305,Samoan,,-13.92,-171.83,samo1305,smo
sang1321,Sangtam Naga,,25.8581,94.6279,sang1321,nsa
sang1330,Sangu (Tanzania),,-8.4,33.9,sang1330,sbp
sang1331,Sanga (Democratic Republic of Congo),,-10.0236,26.8462,sang1331,sng
sang1333,Sangu (Gabon),,-1.52694,11.9098,sang1333,snq
sang1336,Sangir,,5.444878,125.481047,sang1336,sxn
sang1337,Sangil,,5.40229,125.378,sang1337,snl
sani1269,Sani,,24.278,103.759,sani1269,ysn
sans1269,Sanskrit,,20.0,77.0,sans1269,san
sans1272,Cimbala-Cizali,,-5.33539,13.3587,sans1272,kwy
sapo1253,Saposa,,-5.64103,154.732,sapo1253,sps
sara1326,Sarangani Blaan,,6.03691,125.354,sara1326,bps
sara1327,Sarangani Manobo,,5.84903,125.499,sara1327,mbs
sara1331,Saraveca,,-11.9423,-65.3945,sara1331,sar
sars1236,Sarsi,,50.8822,-114.301,sars1236,srs
sasa1249,Sasak,,-8.58349,116.284,sasa1249,sas
sata1237,Satawalese,,7.36084,147.038,sata1237,stw
sate1243,Sateré-Mawé,,-3.63897,-56.8749,sate1243,mav
saur1249,Sauria Paharia,,24.8124,87.6432,saur1249,mjt
sawi1256,Sawila,,-8.29105,125.078,sawi1256,swt
scot1245,Scottish Gaelic,,56.7574,-5.24366,scot1245,gla
seco1241,Secoya,,-0.459785,-75.5547,seco1241,sey
seim1238,Seimat,,-1.2666667,144.25,seim1238,ssg
seka1247,Sekar,,-2.65849,132.469,seka1247,skz
seki1238,Seki,,1.52302,9.79206,seki1238,syi
sela1259,Selaru,,-8.18376,130.961,sela1259,slu
sele1250,Selepet,,-6.03532,147.234,sele1250,spl
selk1253,Selkup,,59.9409,82.3004,selk1253,sel
seng1281,Sengseng,,-6.16474,149.784,seng1281,ssz
seou1239,Seoul,,37.54,126.98,seou1239,
serb1264,Serbian Standard,,44.3238,21.9192,serb1264,srp
seri1255,Serili,,-8.11241,129.901,seri1255,sve
serr1255,Serrano,,33.9479,-116.772,serr1255,ser
seru1245,Serua,,-6.31107,130.017294,seru1245,srw
sgaw1245,S'gaw Karen,,17.9872,97.7126,sgaw1245,ksw
sheh1240,Jibbali,,17.29154,53.99526,sheh1240,shv
shig1237,Shiga,,,,shig1237,
shii1238,Shi,,-2.55777,28.6122,shii1238,shr
shil1264,Shila,,,,shil1264,
shix1238,Shixing,,28.3895,100.4,shix1238,sxg
shiz1237,Shizuoka,,,,shiz1237,
shon1251,Shona,,-17.20849,29.75725,shon1251,sna
shor1247,Shor,,52.3261,88.4344,shor1247,cjs
shub1238,Shubi,,-2.97663,31.0681,shub1238,suj
siar1238,Siar-Lak,,-4.62059,152.892,siar1238,sjr
siee1239,Sie,,-18.8181,169.166,siee1239,erg
sigh1238,Sighu,,-0.95605,13.1214,sigh1238,sxe
sika1261,Sikaiana,,-8.378194,162.72952,sika1261,sky
sika1262,Sika,,-8.67302,122.38,sika1262,ski
simb1254,Simba,,-1.28107,11.1783,simb1254,sbw
simb1256,Simbo,,-8.26947,156.541,simb1256,sbb
sind1272,Sindhi,,26.0,69.0,sind1272,snd
sinh1246,Sinhala,,8.0,81.0,sinh1246,sin
sion1247,Siona-Tetete,,0.31733,-76.0237,sion1247,snn
sipa1247,Sipacapense,,15.23054,-91.7041,sipa1247,qum
sira1266,Sira,,-1.78084,10.4635,sira1266,swj
sira1267,Sirayaic,,22.9777,120.315,sira1267,fos
siri1273,Sirionó,,-15.5298,-63.9688,siri1273,srq
siri1274,Siriano,,0.436515,-70.184,siri1274,sri
situ1238,Situ,,31.590536,102.660664,situ1238,
skol1241,Skolt Saami,,68.8326,29.7204,skol1241,sms
slov1268,Slovenian,,46.2543,14.7766,slov1268,slv
slov1269,Slovak,,48.545705,18.78479,slov1269,slk
sodd1242,Soddo,,,,sodd1242,
sode1235,So (Democratic Republic of Congo),,1.25037,23.6907,sode1235,soc
soga1242,Soga,,0.40456,33.3942,soga1242,xog
soli1239,Soli,,-15.5213,28.7934,soli1239,sby
sond1250,Sonde,,-6.32223,18.3555,sond1250,shc
song1299,Nsong,,-4.55057,18.4978,song1299,soo
song1300,Songoora,,-2.21871,26.3477,song1300,sod
song1303,Songe,,-5.71993,25.2765,song1303,sop
sons1242,Sonsorol,,5.328596,132.221282,sons1242,sov
soqo1240,Soqotri,,12.4892,53.9168,soqo1240,sqt
sout2694,Southern Altai,,50.1347,86.8705,sout2694,alt
sout2697,South Azerbaijani,,36.5137,48.4302,sout2697,azb
sout2723,Southern Nisu,,23.058,101.412,sout2723,nsd
sout2729,Southern Pumi,,27.8408,100.622,sout2729,pmj
sout2765,Southern Maric,,,,sout2765,
sout2771,Southern Coastal Yuin,,-37.06227181,149.7169306,sout2771,xtv
sout2856,South Efate,,-17.7006,168.377,sout2856,erk
sout2857,Nahavaq,,-16.5116,167.477,sout2857,sns
sout2859,Southeast Ambrym,,-16.2975,168.211,sout2859,tvk
sout2869,Southwest Tanna,,-19.57953,169.35603,sout2869,nwi
sout2883,Southeast Babar,,-7.94359,129.8,sout2883,vbb
sout2918,Southern Sama,,4.755836,119.483887,sout2918,ssb
sout2956,Southern Haida,,53.2616,-132.008,sout2956,hax
sout2957,Southern Tutchone,,60.7823,-136.573,sout2957,tce
sout2959,South Slavey,,59.8794,-117.047,sout2959,xsl
sout2969,Southern Paiute,,37.0,-114.0,sout2969,
sout2977,Southwestern Tepehuan,,23.2553,-104.688,sout2977,tla
stan1288,Spanish,,40.4414,-1.11788,stan1288,spa
stan1289,Catalan,,41.453,1.569,stan1289,cat
stan1290,French,,48.0,2.0,stan1290,fra
stan1293,English,,53.0,-1.0,stan1293,eng
stan1295,German,,48.649,12.4676,stan1295,deu
stan1318,Standard Arabic,,27.9625,43.8525,stan1318,arb
suau1242,Suau,,-10.6606,150.21,suau1242,swp
suba1238,Suba,,-0.95719,34.1033,suba1238,sxb
suku1259,Suku,,-5.76495,17.7736,suku1259,sub
suku1261,Sukuma,,-3.16082,32.8765,suku1261,suk
sumb1240,Sumbwa,,-3.47335,31.9457,sumb1240,suw
sumi1235,Sumi Naga,,25.9996,94.4235,sumi1235,nsm
sund1252,Sundanese,,-6.89708,107.106,sund1252,sun
sunw1242,Sunwar,,27.5201,86.2476,sunw1242,suz
suri1273,Surigaonon,,9.0,126.0,suri1273,sgd
suun1239,Suundi,,-4.58488,13.3212,suun1239,sdj
swah1253,Swahili,,-8.25605,37.624,swah1253,swh
swed1254,Swedish,,59.800634,17.389526,swed1254,swe
swis1247,Central Alemannic,,47.0516,8.46419,swis1247,gsw
sydn1236,Sydney,,-33.52925837,150.3490464,sydn1236,xdk
taba1266,Tabasco Chontal,,18.1713,-92.7367,taba1266,chf
taga1270,Tagalog,,14.06,121.747,taga1270,tgl
taga1279,Tagalaka,,-18.1973276258,142.96122717197,taga1279,tgz
tagb1258,Tagbanwa,,9.54263,118.497,tagb1258,tbw
tahi1242,Tahitian,,-17.6485,-149.45,tahi1242,tah
tain1254,Taino,,18.2836,-66.8042,tain1254,tnq
taji1245,Tajik,,38.8213,68.5549,taji1245,tgk
take1256,Taketomi,,,,take1256,
taki1248,Takia,,-4.69057,145.975,taki1248,tbc
taku1257,Takuu,,-4.773094,157.032085,taku1257,nho
tali1259,Talise,,-9.76764,160.231,tali1259,tlr
tali1262,Taliabu,,-1.79516,124.869,tali1262,tlv
tami1289,Tamil,,10.520219,78.825989,tami1289,tam
tana1289,Tanaina,,60.4712,-150.759,tana1289,tfn
tana1290,Tanacross,,63.4046,-143.338,tana1290,tcb
tane1237,Tanema,,-11.68,166.97,tane1237,tnx
tang1334,Tangut,,38.894904,102.246464,tang1334,txg
tang1336,East-Central Tangkhul Naga,,25.0489,94.3567,tang1336,nmf
tani1255,Tanimbili,,-11.2975,166.507,tani1255,tbe
tani1257,Tanimuca-Retuarã,,-0.59023,-70.3853,tani1257,tnc
tapi1253,Tapieté,,-21.4169,-62.684,tapi1253,tpj
tapi1254,Tapirapé,,-10.5373,-50.5438,tapi1254,taf
tara1319,Tarama-Minna,,,,tara1319,
tari1256,Tariana,,0.440205,-68.9042,tari1256,tae
taro1264,Seediq,,23.9032,121.358,taro1264,trv
tata1255,Tatar,,55.0,50.0,tata1255,tat
tatu1247,Tatuyo,,0.55582,-70.5327,tatu1247,tav
taus1251,Tausug,,5.12236,118.88,taus1251,tsg
tave1240,Taveta,,-3.41822,37.7061,tave1240,tvs
tawa1289,Tawang Monpa,,27.7686,92.1838,tawa1289,twm
tbol1240,Tboli,,6.20377,124.538,tbol1240,tbl
tchi1245,Tchitchege,,-2.03393,13.6001,tchi1245,tck
tean1237,Teanu,,-11.6752,166.868,tean1237,tkw
tedi1235,Tedim Chin,,23.6079,93.519,tedi1235,ctd
teiw1235,Teiwa,,-8.37662,124.174,teiw1235,twe
teke1274,Teke-Fuumu,,-3.59003,15.5061,teke1274,ifm
teke1275,Teke-Tege,,-1.61688,14.8664,teke1275,teg
tekt1235,Tektiteko,,15.4599,-92.1136,tekt1235,ttc
tela1241,Tela-Masbuar,,-8.01195,129.687,tela1241,tvm
telu1262,Telugu,,16.4529,78.7024,telu1262,tel
temb1276,Tenetehara,,-2.6123,-48.2359,temb1276,tqb
temi1247,Temi,,-2.19303,35.8035,temi1247,soz
teop1238,Teop,,-5.67474,154.971,teop1238,tio
tere1279,Terena-Kinikinao-Chane,,-20.6614,-56.0329,tere1279,ter
term1237,Termanu,,-10.7326,123.169,term1237,twu
tete1250,Tetela,,-4.29314,24.546,tete1250,tll
tete1251,Tetelcingo Nahuatl,,18.8854,-98.893,tete1251,nhg
tetu1246,Tetun Dili,,-8.58405,125.583,tetu1246,tdt
teun1241,Te'un,,-6.97086,129.143718,teun1241,tve
thad1238,Thado Chin,,24.096,93.722,thad1238,tcz
thak1245,Thakali,,28.7014,83.6466,thak1245,ths
thao1240,Thao,,23.8333,120.93,thao1240,ssf
thar1283,Tharaka,,-0.13221,38.073,thar1283,thk
thay1249,Thayore,,-14.8159,142.034,thay1249,thd
thul1246,Thulung,,27.5389,87.6063,thul1246,tdh
thur1254,Thurawal,,-34.634,150.721,thur1254,tbh
tian1237,Tiang,,-2.95505,150.935,tian1237,tbj
tibe1272,Tibetan,,28.3681,90.1872,tibe1272,bod
tibe1274,Tibea,,5.30535,11.3103,tibe1274,ngy
tien1242,Tiene,,-2.84694,16.4765,tien1242,tii
tiga1245,Tigak,,-2.70951,150.893,tiga1245,tgc
tigr1270,Tigre,,17.3494,38.2233,tigr1270,tig
tigr1271,Tigrinya,,15.3359,38.9266,tigr1271,tir
tiko1237,Tikopia,,-12.2766,168.822,tiko1237,tkp
timb1251,Timbe,,-6.06875,147.057,timb1251,tim
timu1262,Timugon Murut,,5.1796,115.826,timu1262,tih
tivv1240,Tiv,,6.88039,9.26287,tivv1240,tiv
tlin1245,Tlingit,,59.4447,-135.29,tlin1245,tli
toab1237,To'abaita,,-8.39233,160.619,toab1237,mlu
tobo1251,Tobo,,-6.36263,147.376,tobo1251,tbv
toca1235,Tocantins Asurini,,-3.59359,-49.8991,toca1235,asu
toch1258,Tochigi,,,,toch1258,
toda1252,Toda,,11.4184,77.0168,toda1252,tcx
toho1245,Tohono O'odham,,31.7973,-111.995,toho1245,ood
toke1240,Tokelau,,-9.227642,-171.780833,toke1240,tkl
tokh1242,Tokharian A,,42.98,89.18,tokh1242,xto
tokh1243,Tokharian B,,41.65,82.9,tokh1243,txb
toku1245,Tokushima-ben,,,,toku1245,
toky1238,Tōkyō,,,,toky1238,
tolo1259,Tolowa-Chetco,,41.9192,-124.1,tolo1259,tol
tong1321,Tonga (Nyasa),,-12.0816,34.0613,tong1321,tog
tong1325,Tonga (Tonga Islands),,-21.17,-175.25,tong1325,ton
tong1329,Tongva,,34.1,-118.11,tong1329,xgf
tont1239,Tontemboan,,1.24813,124.654,tont1239,tnt
toor1238,Tooro,,0.57291,30.6389,toor1238,ttj
tora1261,Toraja-Sa'dan,,-2.97144,119.829,tora1261,sda
tora1263,Torá,,-6.19532,-61.7416,tora1263,trz
tosk1239,Northern Tosk Albanian,,41.0,20.0,tosk1239,als
tott1237,Tottori,,,,tott1237,
toya1237,Toyama,,,,toya1237,
trin1274,Trinitario,,-15.3331,-65.4096,trin1274,trn
tsaa1242,Tsaangi,,-2.29245,12.7581,tsaa1242,tsa
tsat1238,Tsat,,18.3192,109.336,tsat1238,huq
tset1236,Tsetsaut,,55.5,-130.08,tset1236,txc
tsha1245,Tshangla,,27.3694,91.7741,tsha1245,tsj
tsog1243,Tsogo,,-1.55469,11.1359,tsog1243,tsv
tson1249,Tsonga,,-23.5754,31.8105,tson1249,tso
tsou1248,Tsou,,23.216,120.787,tsou1248,tsu
tswa1253,Tswana,,-24.368,24.7587,tswa1253,tsn
tswa1255,Tswa,,-22.9891,32.4287,tswa1255,tsc
tuam1242,Tuamotuan,,-16.17259,-146.321755,tuam1242,pmt
tuba1278,Tübatulabal,,35.327,-117.163,tuba1278,tub
tuba1279,Tubar,,30.0,-111.0,tuba1279,tbu
tuca1252,Tucano,,0.579755,-69.5763,tuca1252,tuo
tugu1245,Tugun,,-7.72555,126.7,tugu1245,tzn
tuka1249,Tukang Besi South,,-5.7478,123.948,tuka1249,bhq
tuki1240,Tuki,,4.64348,11.5353,tuki1240,bag
tulu1258,Tulu,,12.8114,75.2651,tulu1258,tcy
tumb1250,Tumbuka,,-11.3297,33.3738,tumb1250,tum
tune1261,Tunen,,4.75,10.67,tune1261,tvu
tung1290,Tungag,,-2.52188,150.198,tung1290,lcm
tunj1244,Tunjung,,-0.29048,115.883,tunj1244,tjg
tupi1273,Tupinambá,,-22.807778,-42.106389,tupi1273,tpn
tupi1280,Tupi-Guarani Subgroup VI,,,,tupi1280,
turk1303,Turkic Khalaj,,34.4224,50.3222,turk1303,klj
turk1304,Turkmen,,37.0872,59.1757,turk1304,tuk
tuva1244,Tuvalu,,-8.520813,179.198088,tuva1244,tvl
tuvi1240,Tuvinian,,51.7,94.36667,tuvi1240,tyv
tuyu1244,Tuyuca,,0.39441,-70.043515,tuyu1244,tue
tyan1235,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,,-12.544,141.984,tyan1235,
tzel1254,Tzeltal,,16.6384,-92.2786,tzel1254,tzh
tzot1259,Tzotzil,,16.6362,-92.7388,tzot1259,tzo
tzut1248,Tz'utujil,,14.6351,-91.2012,tzut1248,tzj
uabm1237,Uab Meto,,-9.77284,124.144,uabm1237,aoz
uain1239,Uainuma-Mariate,,-2.676394,-68.435669,uain1239,
ubir1237,Ubir,,-9.59044,149.396,ubir1237,ubr
udmu1245,Udmurt,,56.12921,52.63548,udmu1245,udm
ugar1238,Ugaritic,,35.6,35.78,ugar1238,uga
uigh1240,Uighur,,43.88,87.38,uigh1240,uig
ujir1237,Ujir,,-5.69329,134.257,ujir1237,udj
ukhr1238,Ukhrul,,,,ukhr1238,
ukra1253,Ukrainian,,49.796,29.945,ukra1253,ukr
umbi1243,Umbindhamu,,-13.921,143.328,umbi1243,umd
umbr1253,Umbrian,,42.75,13.02,umbr1253,xum
umbu1257,Umbundu,,-12.4763,14.4148,umbu1257,umb
umes1235,Ume Saami,,64.6383,18.646,umes1235,sju
umpi1239,Umpila,,-13.1528,143.467,umpi1239,ump
uppe1395,Upper Sorbian,,51.2403,14.4098,uppe1395,hsb
uppe1415,Upper Riverland,,-34.098823177692,140.99932761004,uppe1415,
uppe1437,Upper Tanana,,62.6867,-141.37,uppe1437,tau
uppe1438,Upper Kuskokwim,,62.2976,-155.951,uppe1438,kuu
urad1238,Uradhic,,,,urad1238,
urav1235,Ura (Vanuatu),,-18.6747,169.084,urav1235,uur
urdu1245,Urdu,,25.0,67.0,urdu1245,urd
urub1250,Urubú-Kaapor,,-2.46455,-46.2204,urub1250,urb
urup1245,Urupa,,-10.25,-62.75,urup1245,
uspa1245,Uspanteco,,15.3648,-90.8893,uspa1245,usp
utee1244,Ute,,38.0,-109.0,utee1244,
utsa1239,Lhasa Tibetan,,,,utsa1239,
vagh1249,Vaghua,,-6.68712,156.542,vagh1249,tva
